gds_lclsf_cd,gds_lclsf_nm,gds_mclsf_cd,gds_mclsf_nm,gds_sclsf_cd,gds_sclsf_nm
A1,(건) 해면어류 ,11,게르치,-,-
A1,(건) 해면어류 ,12,날치,-,-
A1,(건) 해면어류 ,13,넙치,-,-
A1,(건) 해면어류 ,14,노래미,-,-
A1,(건) 해면어류 ,15,놀래기,-,-
A1,(건) 해면어류 ,16,농어,-,-
A1,(건) 해면어류 ,17,바리,-,-
A1,(건) 해면어류 ,18,다랑어,-,-
A1,(건) 해면어류 ,19,달고기,-,-
A1,(건) 해면어류 ,2,가오리,-,-
A1,(건) 해면어류 ,20,대구,-,-
A1,(건) 해면어류 ,21,도루묵,-,-
A1,(건) 해면어류 ,22,도치,-,-
A1,(건) 해면어류 ,23,돔,-,-
A1,(건) 해면어류 ,24,망둑어,-,-
A1,(건) 해면어류 ,25,매퉁이,-,-
A1,(건) 해면어류 ,26,멸치,-,-
A1,(건) 해면어류 ,27,민어,-,-
A1,(건) 해면어류 ,28,민태,-,-
A1,(건) 해면어류 ,29,비막치어,-,-
A1,(건) 해면어류 ,3,가자미,-,-
A1,(건) 해면어류 ,30,병어,-,-
A1,(건) 해면어류 ,31,뱅어,-,-
A1,(건) 해면어류 ,32,보리멸,-,-
A1,(건) 해면어류 ,33,복어,-,-
A1,(건) 해면어류 ,34,볼락,-,-
A1,(건) 해면어류 ,35,첨치과,-,-
A1,(건) 해면어류 ,36,베도라치,-,-
A1,(건) 해면어류 ,37,삼세기,-,-
A1,(건) 해면어류 ,38,삼치,-,-
A1,(건) 해면어류 ,39,상어,-,-
A1,(건) 해면어류 ,4,갈치,-,-
A1,(건) 해면어류 ,40,새치,-,-
A1,(건) 해면어류 ,41,서대,-,-
A1,(건) 해면어류 ,42,성대,-,-
A1,(건) 해면어류 ,43,숭어,-,-
A1,(건) 해면어류 ,44,아귀,-,-
A1,(건) 해면어류 ,45,양미리,-,-
A1,(건) 해면어류 ,46,양태(장대),-,-
A1,(건) 해면어류 ,47,연어,-,-
A1,(건) 해면어류 ,48,검정우럭,-,-
A1,(건) 해면어류 ,49,장갱이,-,-
A1,(건) 해면어류 ,5,고등어,-,-
A1,(건) 해면어류 ,50,장어,-,-
A1,(건) 해면어류 ,51,전갱이,-,-
A1,(건) 해면어류 ,52,쥐치,-,-
A1,(건) 해면어류 ,53,준치,-,-
A1,(건) 해면어류 ,54,철갑상어,-,-
A1,(건) 해면어류 ,55,청어,-,-
A1,(건) 해면어류 ,56,촉수,-,-
A1,(건) 해면어류 ,57,갈치꼬치과어류,-,-
A1,(건) 해면어류 ,58,학공치,-,-
A1,(건) 해면어류 ,59,둑중개과어류,-,-
A1,(건) 해면어류 ,6,까나리,-,-
A1,(건) 해면어류 ,60,홍어,-,-
A1,(건) 해면어류 ,61,실고기과어류,-,-
A1,(건) 해면어류 ,62,개복치,-,-
A1,(건) 해면어류 ,63,독가시치,-,-
A1,(건) 해면어류 ,64,동갈양태,-,-
A1,(건) 해면어류 ,65,동미리,-,-
A1,(건) 해면어류 ,66,등가시치,-,-
A1,(건) 해면어류 ,67,만새기,-,-
A1,(건) 해면어류 ,68,배불뚝치,-,-
A1,(건) 해면어류 ,69,바다빙어,-,-
A1,(건) 해면어류 ,7,꼬치고기,-,-
A1,(건) 해면어류 ,70,새다래,-,-
A1,(건) 해면어류 ,71,샛멸,-,-
A1,(건) 해면어류 ,72,황줄깜정이,-,-
A1,(건) 해면어류 ,73,날새기,-,-
A1,(건) 해면어류 ,74,통구멍,-,-
A1,(건) 해면어류 ,75,꼬리치,-,-
A1,(건) 해면어류 ,76,날개줄고기,-,-
A1,(건) 해면어류 ,77,노랑벤자리,-,-
A1,(건) 해면어류 ,78,동강연치,-,-
A1,(건) 해면어류 ,79,다동가리,-,-
A1,(건) 해면어류 ,8,곰치,-,-
A1,(건) 해면어류 ,80,대주둥치,-,-
A1,(건) 해면어류 ,81,대치,-,-
A1,(건) 해면어류 ,82,물꽃치,-,-
A1,(건) 해면어류 ,83,물수배기,-,-
A1,(건) 해면어류 ,84,바닥가시치,-,-
A1,(건) 해면어류 ,85,부치,-,-
A1,(건) 해면어류 ,86,선홍치,-,-
A1,(건) 해면어류 ,87,씬벵이,-,-
A1,(건) 해면어류 ,88,압치,-,-
A1,(건) 해면어류 ,89,앨퉁이,-,-
A1,(건) 해면어류 ,9,꼼치,-,-
A1,(건) 해면어류 ,90,은비늘치,-,-
A1,(건) 해면어류 ,91,점매가리,-,-
A1,(건) 해면어류 ,92,주걱치,-,-
A1,(건) 해면어류 ,93,주둥치,-,-
A1,(건) 해면어류 ,94,철갑둥어,-,-
A1,(건) 해면어류 ,95,풀미역치,-,-
A1,(건) 해면어류 ,96,학치,-,-
A1,(건) 해면어류 ,97,홍메치,-,-
A1,(건) 해면어류 ,98,활치,-,-
A1,(건) 해면어류 ,99,기타해면어류,-,-
A1,(건) 해면어류 ,A0,나비고기,-,-
A1,(건) 해면어류 ,A1,둑중개,-,-
A1,(건) 해면어류 ,A2,미올비늘치,-,-
A1,(건) 해면어류 ,A3,샛비늘치,-,-
A1,(건) 해면어류 ,A4,날개멸,-,-
A1,(건) 해면어류 ,A5,물멸,-,-
A1,(건) 해면어류 ,A6,발광멸,-,-
A1,(건) 해면어류 ,A7,색줄멸,-,-
A1,(건) 해면어류 ,A8,청황문절,-,-
A1,(건) 해면어류 ,A9,여을멸,-,-
A1,(건) 해면어류 ,B0,줄벤자리,-,-
A1,(건) 해면어류 ,B1,밀크피시,-,-
A1,(건) 해면어류 ,B2,색줄멸포,-,-
A1,(건) 해면어류 ,B3,실치,-,-
A1,(건) 해면어류 ,B4,바라문디,-,-
A1,(건) 해면어류 ,B5,버터플라이킹피시,-,-
A1,(건) 해면어류 ,B6,블랙피시,-,-
A1,(건) 해면어류 ,B7,블루피쉬,-,-
A1,(건) 해면어류 ,B8,스킬피쉬,-,-
A1,(건) 해면어류 ,B9,시아멘시스,-,-
A1,(건) 해면어류 ,C0,아이스피시,-,-
A1,(건) 해면어류 ,C1,오렌지퍼치,-,-
A1,(건) 해면어류 ,C2,자이언트시퍼치,-,-
A1,(건) 해면어류 ,C3,토마토하인드,-,-
A1,(건) 해면어류 ,C4,페헤레이(F),-,-
A1,(건) 해면어류 ,C5,퓨질리어피쉬,-,-
A1,(건) 해면어류 ,C6,힐사이리사,-,-
A1,(건) 해면어류 ,C7,듀피시,-,-
A1,(건) 해면어류 ,C8,루비,-,-
A1,(건) 해면어류 ,C9,블래시바스,-,-
A1,(건) 해면어류 ,D0,블루마오리,-,-
A1,(건) 해면어류 ,D1,블루아이,-,-
A1,(건) 해면어류 ,D2,무레이코드,-,-
A1,(건) 해면어류 ,D3,배창,-,-
A2,(건) 해면패류 ,1,가리비,-,-
A2,(건) 해면패류 ,10,우렁이,-,-
A2,(건) 해면패류 ,11,피조개,-,-
A2,(건) 해면패류 ,2,고둥,-,-
A2,(건) 해면패류 ,3,꼬막,-,-
A2,(건) 해면패류 ,4,굴,-,-
A2,(건) 해면패류 ,5,맛조개,-,-
A2,(건) 해면패류 ,6,바지락,-,-
A2,(건) 해면패류 ,7,전복,-,-
A2,(건) 해면패류 ,8,기타조개,-,-
A2,(건) 해면패류 ,9,홍합,-,-
A2,(건) 해면패류 ,99,기타해면패류,-,-
A3,(건) 해면갑각류 ,1,가재,-,-
A3,(건) 해면갑각류 ,2,게,-,-
A3,(건) 해면갑각류 ,3,새우,-,-
A3,(건) 해면갑각류 ,99,기타해면갑각류,-,-
A4,(건) 해면연체류 ,1,갑오징어,-,-
A4,(건) 해면연체류 ,2,꼴뚜기,-,-
A4,(건) 해면연체류 ,3,오징어,-,-
A4,(건) 해면연체류 ,4,문어,-,-
A4,(건) 해면연체류 ,5,화살오징어,-,-
A4,(건) 해면연체류 ,6,낙지,-,-
A4,(건) 해면연체류 ,7,주꾸미,-,-
A4,(건) 해면연체류 ,99,기타해면연체류,-,-
A5,(건) 해면기타 ,1,거북,-,-
A5,(건) 해면기타 ,2,개불,-,-
A5,(건) 해면기타 ,3,갯지렁이,-,-
A5,(건) 해면기타 ,4,고래,-,-
A5,(건) 해면기타 ,5,미더덕,-,-
A5,(건) 해면기타 ,6,성게,-,-
A5,(건) 해면기타 ,7,우렁쉥이,-,-
A5,(건) 해면기타 ,8,해삼,-,-
A5,(건) 해면기타 ,9,해파리,-,-
A5,(건) 해면기타 ,99,기타해면기타,-,-
A6,(건) 해조류 ,1,김,-,-
A6,(건) 해조류 ,10,풀가사리,-,-
A6,(건) 해조류 ,11,진두발,-,-
A6,(건) 해조류 ,12,청각,-,-
A6,(건) 해조류 ,13,석묵,-,-
A6,(건) 해조류 ,14,갈래곰보,-,-
A6,(건) 해조류 ,15,돌가사리,-,-
A6,(건) 해조류 ,16,볏붉은잎,-,-
A6,(건) 해조류 ,17,실말,-,-
A6,(건) 해조류 ,18,옥덩굴,-,-
A6,(건) 해조류 ,19,부리붉은잎,-,-
A6,(건) 해조류 ,2,꼬시래기,-,-
A6,(건) 해조류 ,20,세모가사리,-,-
A6,(건) 해조류 ,21,카라기난,-,-
A6,(건) 해조류 ,3,다시마,-,-
A6,(건) 해조류 ,4,도박,-,-
A6,(건) 해조류 ,5,말,-,-
A6,(건) 해조류 ,6,모자반,-,-
A6,(건) 해조류 ,7,미역,-,-
A6,(건) 해조류 ,8,우뭇가사리,-,-
A6,(건) 해조류 ,9,파래,-,-
A6,(건) 해조류 ,99,기타해조류,-,-
A7,(건) 내수면어류 ,1,가물치,-,-
A7,(건) 내수면어류 ,10,송어,-,-
A7,(건) 내수면어류 ,11,꺽지,-,-
A7,(건) 내수면어류 ,12,열목어,-,-
A7,(건) 내수면어류 ,13,드렁허리,-,-
A7,(건) 내수면어류 ,14,잉어,-,-
A7,(건) 내수면어류 ,15,동사리,-,-
A7,(건) 내수면어류 ,16,등목어,-,-
A7,(건) 내수면어류 ,17,버들치,-,-
A7,(건) 내수면어류 ,18,열대어,-,-
A7,(건) 내수면어류 ,19,송사리,-,-
A7,(건) 내수면어류 ,2,돔,-,-
A7,(건) 내수면어류 ,20,한줄퓨실리아,-,-
A7,(건) 내수면어류 ,21,흑연,-,-
A7,(건) 내수면어류 ,3,메기,-,-
A7,(건) 내수면어류 ,4,기름종개류어류,-,-
A7,(건) 내수면어류 ,5,동자개,-,-
A7,(건) 내수면어류 ,6,장어,-,-
A7,(건) 내수면어류 ,7,붕어,-,-
A7,(건) 내수면어류 ,8,바다빙어,-,-
A7,(건) 내수면어류 ,9,산천어,-,-
A7,(건) 내수면어류 ,99,기타내수면어류,-,-
A8,(건) 내수면기타 ,99,기타내수면기타,-,-
A9,(건) 내수면패류 ,1,재첩,-,-
A9,(건) 내수면패류 ,2,다슬기,-,-
A9,(건) 내수면패류 ,3,대칭이,-,-
A9,(건) 내수면패류 ,4,논우렁이,-,-
A9,(건) 내수면패류 ,99,기타 내수면 패류,-,-
AA,(건) 내수면 갑각류 ,1,가재,-,-
AA,(건) 내수면 갑각류 ,2,게,-,-
AA,(건) 내수면 갑각류 ,3,새우,-,-
AA,(건) 내수면 갑각류 ,99,기타 내수면갑각류,-,-
AB,(건) 내수면 연체류 ,99,기타 내수면 연체류,-,-
AC,(건) 내수면 조류 ,1,순채,-,-
AC,(건) 내수면 조류 ,2,미끈가지,-,-
AC,(건) 내수면 조류 ,99,기타 내수면 조류,-,-
AD,(건) 내수면 양서류 ,1,개구리,-,-
AD,(건) 내수면 양서류 ,99,기타 내수면 양서류,-,-
AE,(건) 내수면 파충류 ,1,자라,-,-
AE,(건) 내수면 파충류 ,99,기타 내수면 파충류,-,-
AZ,(건) 기타 ,1,건기타,-,-
B1,(염장) 해면어류 ,1,큰가시고기,-,-
B1,(염장) 해면어류 ,10,꽁치,-,-
B1,(염장) 해면어류 ,11,게르치,-,-
B1,(염장) 해면어류 ,12,날치,-,-
B1,(염장) 해면어류 ,13,넙치,-,-
B1,(염장) 해면어류 ,14,노래미,-,-
B1,(염장) 해면어류 ,15,놀래기,-,-
B1,(염장) 해면어류 ,16,농어,-,-
B1,(염장) 해면어류 ,17,바리,-,-
B1,(염장) 해면어류 ,18,다랑어,-,-
B1,(염장) 해면어류 ,19,달고기,-,-
B1,(염장) 해면어류 ,2,가오리,-,-
B1,(염장) 해면어류 ,20,대구,-,-
B1,(염장) 해면어류 ,21,도루묵,-,-
B1,(염장) 해면어류 ,22,도치,-,-
B1,(염장) 해면어류 ,23,돔,-,-
B1,(염장) 해면어류 ,24,망둑어,-,-
B1,(염장) 해면어류 ,25,매퉁이,-,-
B1,(염장) 해면어류 ,26,멸치,-,-
B1,(염장) 해면어류 ,27,민어,-,-
B1,(염장) 해면어류 ,28,민태,-,-
B1,(염장) 해면어류 ,29,비막치어,-,-
B1,(염장) 해면어류 ,3,가자미,-,-
B1,(염장) 해면어류 ,30,병어,-,-
B1,(염장) 해면어류 ,31,뱅어,-,-
B1,(염장) 해면어류 ,32,보리멸,-,-
B1,(염장) 해면어류 ,33,복어,-,-
B1,(염장) 해면어류 ,34,볼락,-,-
B1,(염장) 해면어류 ,35,첨치과,-,-
B1,(염장) 해면어류 ,36,베도라치,-,-
B1,(염장) 해면어류 ,37,삼세기,-,-
B1,(염장) 해면어류 ,38,삼치,-,-
B1,(염장) 해면어류 ,39,상어,-,-
B1,(염장) 해면어류 ,4,갈치,-,-
B1,(염장) 해면어류 ,40,새치,-,-
B1,(염장) 해면어류 ,41,서대,-,-
B1,(염장) 해면어류 ,42,성대,-,-
B1,(염장) 해면어류 ,43,숭어,-,-
B1,(염장) 해면어류 ,44,아귀,-,-
B1,(염장) 해면어류 ,45,양미리,-,-
B1,(염장) 해면어류 ,46,양태(장대),-,-
B1,(염장) 해면어류 ,47,연어,-,-
B1,(염장) 해면어류 ,48,검정우럭,-,-
B1,(염장) 해면어류 ,49,장갱이,-,-
B1,(염장) 해면어류 ,5,고등어,-,-
B1,(염장) 해면어류 ,50,장어,-,-
B1,(염장) 해면어류 ,51,전갱이,-,-
B1,(염장) 해면어류 ,52,쥐치,-,-
B1,(염장) 해면어류 ,53,준치,-,-
B1,(염장) 해면어류 ,54,철갑상어,-,-
B1,(염장) 해면어류 ,55,청어,-,-
B1,(염장) 해면어류 ,56,촉수,-,-
B1,(염장) 해면어류 ,57,갈치꼬치과어류,-,-
B1,(염장) 해면어류 ,58,학공치,-,-
B1,(염장) 해면어류 ,59,둑중개과어류,-,-
B1,(염장) 해면어류 ,6,까나리,-,-
B1,(염장) 해면어류 ,60,홍어,-,-
B1,(염장) 해면어류 ,61,실고기과어류,-,-
B1,(염장) 해면어류 ,62,개복치,-,-
B1,(염장) 해면어류 ,63,독가시치,-,-
B1,(염장) 해면어류 ,64,동갈양태,-,-
B1,(염장) 해면어류 ,65,동미리,-,-
B1,(염장) 해면어류 ,66,등가시치,-,-
B1,(염장) 해면어류 ,67,만새기,-,-
B1,(염장) 해면어류 ,68,배불뚝치,-,-
B1,(염장) 해면어류 ,69,바다빙어,-,-
B1,(염장) 해면어류 ,7,꼬치고기,-,-
B1,(염장) 해면어류 ,70,새다래,-,-
B1,(염장) 해면어류 ,71,샛멸,-,-
B1,(염장) 해면어류 ,72,황줄깜정이,-,-
B1,(염장) 해면어류 ,73,날새기,-,-
B1,(염장) 해면어류 ,74,통구멍,-,-
B1,(염장) 해면어류 ,75,꼬리치,-,-
B1,(염장) 해면어류 ,76,날개줄고기,-,-
B1,(염장) 해면어류 ,77,노랑벤자리,-,-
B1,(염장) 해면어류 ,78,동강연치,-,-
B1,(염장) 해면어류 ,79,다동가리,-,-
B1,(염장) 해면어류 ,8,곰치,-,-
B1,(염장) 해면어류 ,80,대주둥치,-,-
B1,(염장) 해면어류 ,81,대치,-,-
B1,(염장) 해면어류 ,82,물꽃치,-,-
B1,(염장) 해면어류 ,83,물수배기,-,-
B1,(염장) 해면어류 ,84,바닥가시치,-,-
B1,(염장) 해면어류 ,85,부치,-,-
B1,(염장) 해면어류 ,86,선홍치,-,-
B1,(염장) 해면어류 ,87,씬벵이,-,-
B1,(염장) 해면어류 ,88,압치,-,-
B1,(염장) 해면어류 ,89,앨퉁이,-,-
B1,(염장) 해면어류 ,9,꼼치,-,-
B1,(염장) 해면어류 ,90,은비늘치,-,-
B1,(염장) 해면어류 ,91,점매가리,-,-
B1,(염장) 해면어류 ,92,주걱치,-,-
B1,(염장) 해면어류 ,93,주둥치,-,-
B1,(염장) 해면어류 ,94,철갑둥어,-,-
B1,(염장) 해면어류 ,95,풀미역치,-,-
B1,(염장) 해면어류 ,96,학치,-,-
B1,(염장) 해면어류 ,97,홍메치,-,-
B1,(염장) 해면어류 ,98,활치,-,-
B1,(염장) 해면어류 ,99,기타해면어류,-,-
B1,(염장) 해면어류 ,A0,나비고기,-,-
B1,(염장) 해면어류 ,A1,둑중개,-,-
B1,(염장) 해면어류 ,A2,미올비늘치,-,-
B1,(염장) 해면어류 ,A3,샛비늘치,-,-
B1,(염장) 해면어류 ,A4,날개멸,-,-
B1,(염장) 해면어류 ,A5,물멸,-,-
B1,(염장) 해면어류 ,A6,발광멸,-,-
B1,(염장) 해면어류 ,A7,색줄멸,-,-
B1,(염장) 해면어류 ,A8,청황문절,-,-
B1,(염장) 해면어류 ,A9,여을멸,-,-
B1,(염장) 해면어류 ,B0,줄벤자리,-,-
B1,(염장) 해면어류 ,B1,밀크피시,-,-
B1,(염장) 해면어류 ,B2,색줄멸포,-,-
B1,(염장) 해면어류 ,B3,실치,-,-
B1,(염장) 해면어류 ,B4,바라문디,-,-
B1,(염장) 해면어류 ,B5,버터플라이킹피시,-,-
B1,(염장) 해면어류 ,B6,블랙피시,-,-
B1,(염장) 해면어류 ,B7,블루피쉬,-,-
B1,(염장) 해면어류 ,B8,스킬피쉬,-,-
B1,(염장) 해면어류 ,B9,시아멘시스,-,-
B1,(염장) 해면어류 ,C0,아이스피시,-,-
B1,(염장) 해면어류 ,C1,오렌지퍼치,-,-
B1,(염장) 해면어류 ,C2,자이언트시퍼치,-,-
B1,(염장) 해면어류 ,C3,토마토하인드,-,-
B1,(염장) 해면어류 ,C4,페헤레이(F),-,-
B1,(염장) 해면어류 ,C5,퓨질리어피쉬,-,-
B1,(염장) 해면어류 ,C6,힐사이리사,-,-
B1,(염장) 해면어류 ,C7,듀피시,-,-
B1,(염장) 해면어류 ,C8,루비,-,-
B1,(염장) 해면어류 ,C9,블래시바스,-,-
B1,(염장) 해면어류 ,D0,블루마오리,-,-
B1,(염장) 해면어류 ,D1,블루아이,-,-
B1,(염장) 해면어류 ,D2,무레이코드,-,-
B1,(염장) 해면어류 ,D3,배창,-,-
B2,(염장) 해면패류 ,1,가리비,-,-
B2,(염장) 해면패류 ,10,우렁이,-,-
B2,(염장) 해면패류 ,11,피조개,-,-
B2,(염장) 해면패류 ,2,고둥,-,-
B2,(염장) 해면패류 ,3,꼬막,-,-
B2,(염장) 해면패류 ,4,굴,-,-
B2,(염장) 해면패류 ,5,맛조개,-,-
B2,(염장) 해면패류 ,6,바지락,-,-
B2,(염장) 해면패류 ,7,전복,-,-
B2,(염장) 해면패류 ,8,기타조개,-,-
B2,(염장) 해면패류 ,9,홍합,-,-
B2,(염장) 해면패류 ,99,기타해면패류,-,-
B3,(염장) 해면갑각류 ,1,가재,-,-
B3,(염장) 해면갑각류 ,2,게,-,-
B3,(염장) 해면갑각류 ,3,새우,-,-
B3,(염장) 해면갑각류 ,99,기타해면갑각류,-,-
B4,(염장) 해면연체류 ,1,갑오징어,-,-
B4,(염장) 해면연체류 ,2,꼴뚜기,-,-
B4,(염장) 해면연체류 ,3,오징어,-,-
B4,(염장) 해면연체류 ,4,문어,-,-
B4,(염장) 해면연체류 ,5,화살오징어,-,-
B4,(염장) 해면연체류 ,6,낙지,-,-
